47.153.49.71,12599,los,34.25725,-118.41945
104.32.164.176,10872,los,34.026573,-118.283158
76.174.32.188,6957,los,34.081561,-118.179262
172.250.34.32,7557,los,33.96385,-118.27348
104.173.188.228,4327,los,34.156893,-118.257541
76.174.32.157,5251,los,34.080119,-118.208087
172.114.150.107,12965,los,34.043459,-118.189145
107.184.197.162,7677,los,34.22472,-118.42327
75.82.205.207,9222,los,33.99953,-118.43786
45.49.4.226,6348,los,34.100678,-118.327537
172.112.87.245,13261,los,34.0139,-118.33662
162.239.142.154,8833,los,34.10223,-118.27805
47.148.80.140,9628,los,33.92245,-118.07053
104.32.179.14,9488,los,34.0062,-118.29394
104.174.48.169,10987,los,34.048839,-118.340034
47.156.21.164,6184,los,34.279246,-118.432632
76.171.194.104,3989,los,34.04385,-118.18745
172.250.170.195,11849,los,34.22877,-118.44416
172.250.32.46,9495,los,33.95598,-118.28435
104.172.235.243,12215,los,33.995018,-118.391766
172.91.27.242,4471,los,34.06694,-118.31095
104.32.169.125,4741,los,34.02656,-118.28316
76.91.154.79,1136,los,34.00674,-118.34555
104.32.80.166,9207,los,33.94908,-118.31033
23.243.239.243,9213,los,34.052374,-118.385139
47.180.97.133,10122,los,33.804748,-118.352225
104.32.172.54,11663,los,34.02658,-118.28316
76.175.119.99,3611,los,34.005611,-118.262467
24.30.168.137,141,los,33.90714,-118.07675
75.83.143.184,10569,los,34.003559,-118.287343
47.153.56.208,4314,los,34.257263,-118.419552
104.32.160.185,9963,los,34.011754,-118.27266
38.140.154.178,7680,los,34.05135,-118.2595
104.172.231.191,8581,los,33.995061,-118.391751
23.241.206.239,2699,los,34.07994,-118.39625
107.184.87.198,4865,los,34.04235,-118.26559
23.243.187.0,11939,los,34.04385,-118.18745
47.149.146.64,10639,los,33.84034,-118.35392
172.113.198.223,2510,los,34.003451,-118.287352
104.32.160.91,5358,los,34.02664,-118.28312
76.79.151.58,9110,los,34.05235,-118.38525
172.118.242.40,12498,los,34.280054,-118.420058
45.48.9.151,9228,los,34.11311,-118.269077
104.173.171.46,11590,los,34.04682,-118.21803
104.33.105.99,3891,los,34.22874,-118.44414
174.85.32.21,11002,los,34.006857,-118.03155
76.174.190.53,12080,los,33.974993,-118.430605
104.35.57.147,3646,los,34.10066,-118.32756
107.184.216.133,7615,los,34.22745,-118.44276
108.184.234.26,11044,los,33.98534,-118.33793
108.185.150.25,9543,los,34.049445,-118.26417
76.90.134.1,1243,los,34.22872,-118.44411
104.172.240.198,7342,los,33.99504,-118.39176
23.241.13.53,1795,los,34.11216,-118.15646
98.148.89.16,12979,los,34.080843,-118.177867
76.94.138.225,532,los,33.96692,-118.27293
172.119.226.62,3859,los,34.31039,-118.42941
104.173.204.141,5113,los,34.04001,-118.424056
104.173.180.136,3220,los,34.041615,-118.182647
104.174.60.185,554,los,34.06639,-118.35162
47.155.63.238,11646,los,34.255296,-118.4672
23.243.239.134,6534,los,34.052342,-118.385257
107.184.82.39,4852,los,34.043288,-118.265929
47.153.57.233,9231,los,34.257255,-118.41949
107.184.204.191,11552,los,34.25669,-118.41991
76.95.40.81,2739,los,33.985346,-118.337952
76.91.154.63,6930,los,33.99637,-118.33796
76.168.135.24,9562,los,34.06905,-118.35026
104.32.174.200,537,los,34.02655,-118.28313
172.113.200.231,3570,los,34.003556,-118.287355
75.83.131.3,1114,los,34.005449,-118.243646
108.184.147.213,8183,los,34.25724,-118.419514
76.175.50.209,5257,los,34.069054,-118.35024
104.32.173.250,8697,los,34.026634,-118.283143
172.250.174.104,257,los,34.257275,-118.419454
107.184.90.71,9580,los,34.039549,-118.266156
104.32.148.134,7799,los,34.00933,-118.25847
